,countryCode,elevation_DEM,genus,lat,lon,species,bio1,bio3,bio4,bio7,bio12,bio15,.geo,geometry
7767,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7768,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7769,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7770,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7771,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7772,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7773,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7774,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7775,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7776,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7777,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7778,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7779,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7780,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7781,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7782,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7783,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7784,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7785,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7786,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7787,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7788,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7789,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7790,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7791,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7792,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7793,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7794,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7795,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7796,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7797,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7798,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7799,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7800,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7801,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7802,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7803,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7804,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7805,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7806,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7807,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7808,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7809,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7810,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7811,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7812,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7813,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7814,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7815,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7816,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7817,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7818,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7819,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7820,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7821,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7822,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7823,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7824,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7825,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7826,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7827,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7828,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7829,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7830,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7831,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7832,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7833,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7834,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7835,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7836,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7837,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7838,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7839,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7840,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7841,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7842,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7843,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7844,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7845,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7846,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7847,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7848,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7849,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7850,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7851,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7852,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7853,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
7854,CO,4312,Espeletia,6.34816800103085,-72.3198323350888,Espeletia cleefii,0.29583332538604734,76.32575988769531,5.01739387512207,0.8800000190734864,869.0,62.27660369873047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.3197640922268,6.348119223276008]}",POINT (-72.3198323350888 6.34816800103085)
