geometry,cell_id,num_species,num_points,bio1_mean,bio3_mean,bio4_mean,bio7_mean,bio12_mean,bio15_mean,elevation_mean,index_right,Id,AH,NOMAH,ZH,NOMZH,SZH,NOMSZH,Area_Ha,sp_density,num_species_std,w_num_species_std,num_points_std,w_num_points_std,sp_density_std,w_sp_density_std
"POLYGON ((4891989.951297807 2133595.8130870694, 4891988.529691262 2132674.889853761, 4892911.791768106 2132673.471861744, 4892913.201218365 2133594.392847587, 4891989.951297807 2133595.8130870694))",410747,1,2,0.7883333206176758,78.3653793334961,4.141438293457031,1.040000057220459,1645.0,60.435306549072266,3547.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.176126231203706e-06,-0.4834711282198113,0.38491653431875084,-0.13158666916196265,-0.09904617622699581,-0.47329363032858235,0.3127978954953958
"POLYGON ((4901222.351871654 2133582.1595246647, 4901221.051821392 2132661.2578975144, 4902144.292333346 2132659.96167262, 4902145.580228759 2133580.8612453, 4901222.351871654 2133582.1595246647))",410757,1,4,1.1420833587646484,77.98102569580078,3.440786361694336,1.2300000190734863,1451.0,47.52904891967773,3030.0,336,POMCA_124,2,Magdalena Cauca,24,Sogamoso,2401,Río Suárez,171750.0,1.176181630533547e-06,-0.4834711282198113,-0.4834711282198113,-0.09554973287290185,-0.07619138924144972,-0.4732310482385081,-0.473181817877005
"POLYGON ((4884602.3499862505 2132686.6721934425, 4884600.833549725 2131765.7305203346, 4885524.126409791 2131764.2175058615, 4885525.630708206 2132685.156776964, 4884602.3499862505 2132686.6721934425))",411713,1,1,0.8058333396911621,81.16667175292969,3.515118408203125,1.0,1659.0,59.00391387939453,3611.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1760631719701771e-06,-0.4834711282198113,0.4263643329851696,-0.14960513730649305,-0.10640870023075825,-0.4733648654616432,0.4332384488719575
"POLYGON ((4887372.184976366 2132682.162479667, 4887370.704953694 2131761.227954665, 4888293.990676235 2131759.751417625, 4888295.458561272 2132680.6835985314, 4887372.184976366 2132682.162479667))",411716,1,1,0.8216666221618653,79.36508178710938,3.688639831542969,1.05,1542.0,50.36663055419922,3568.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1760815054771402e-06,-0.4834711282198113,0.1421326365947753,-0.14960513730649305,-0.12120664803282,-0.4733441549370316,0.11230078048197985
"POLYGON ((4893835.051601387 2132672.0660470943, 4893833.656538939 2131751.1475254153, 4894756.926284584 2131749.756096966, 4894758.309210458 2132670.6724096634, 4893835.051601387 2132672.0660470943))",411723,3,16,0.9166666984558104,77.06421661376953,3.755803298950196,1.090000057220459,1832.0,55.37632751464844,3282.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,3.5283676362222495e-06,2.1832942218815288,-0.01807002715232757,0.12067188486146295,-0.12876143722725006,2.183925940872466,-0.08649828058920225
"POLYGON ((4936302.913277939 2132620.5599807687, 4936302.076365627 2131699.723098784, 4937225.2647058265 2131698.8907959503, 4937226.089486978 2132619.7263565967, 4936302.913277939 2132620.5599807687))",411769,2,3,1.0774999618530274,75.65216827392578,4.76015625,1.15,1426.0,52.723724365234375,3080.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,2.3526633700753756e-06,0.8499115468308588,0.8097205851917154,-0.11356820101743226,-0.10606435987888876,0.8557865843911483,0.8157741227404107
"POLYGON ((4938149.264381028 2132618.904904094, 4938148.45173095 2131698.070645493, 4939071.637460336 2131697.262647326, 4939072.437979428 2132618.095623174, 4938149.264381028 2132618.904904094))",411771,2,4,0.9362500190734864,75.72115325927734,5.126246643066406,1.040000057220459,1778.0,53.48316192626953,3328.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,2.352676786840381e-06,0.8499115468308588,0.7647062826557133,-0.09554973287290185,-0.11073623466076274,0.8558017406971627,0.7709311118890905
"POLYGON ((4940918.781366649 2132616.513575739, 4940918.005109277 2131695.68310752, 4941841.187067512 2131694.911565714, 4941841.951194149 2132615.7408090574, 4940918.781366649 2132616.513575739))",411774,1,1,1.0283333778381347,75.30864715576172,4.891241073608398,1.079999923706055,2110.0,54.98748397827149,3102.0,38,POMCA_256,3,Orinoco,35,Meta,3507,Río Garagoa,248714.0,1.176348083349362e-06,-0.4834711282198113,1.039064693827545,-0.14960513730649305,-0.10237886559767324,-0.4730430141026743,1.0443827722234906
"POLYGON ((4970459.707501593 2132597.821626959, 4970459.319393971 2131677.0207864824, 4971382.471957438 2131676.6380737, 4971382.847936278 2132597.4383065924, 4970459.707501593 2132597.821626959))",411806,1,1,1.0654166221618653,76.20275115966797,4.788520050048828,0.9699999809265136,2174.0,58.13234329223633,3065.0,120,POMCA_257,3,Orinoco,35,Meta,3508,Río Lengupá,187868.0,1.1764236169392625e-06,-0.4834711282198113,0.0,-0.14960513730649305,0.0,-0.4729576872595457,0.0
"POLYGON ((4891063.833878446 2131755.3947588624, 4891062.404695338 2130834.469729696, 4892908.979620888 2130831.6305973255, 4892910.384568937 2131752.5511117815, 4891063.833878446 2131755.3947588624))",412698,1,1,0.81875,77.27987670898438,4.1512596130371096,1.0600000381469727,1795.0,57.60293960571289,3546.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,5.88046508385606e-07,-0.4834711282198113,0.112917537623803,-0.14960513730649305,-0.1121419864685263,-1.1376204062984254,0.12092073665006377
"POLYGON ((4891062.404695338 2130834.469729696, 4891060.977802208 2129913.5449354225, 4891984.278494779 2129912.1215669075, 4891985.6932897195 2130833.044094054, 4891062.404695338 2130834.469729696))",413684,1,1,0.8079166412353516,77.69841003417969,4.092445373535156,1.05,1777.0,58.157901763916016,3590.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1760750022920201e-06,-0.4834711282198113,-0.006187184759012133,-0.14960513730649305,-0.1126961262909202,-0.4733515012879373,-0.1144000053278118
"POLYGON ((4891985.6932897195 2130833.044094054, 4891984.278494779 2129912.1215669075, 4892907.576923986 2129910.710318002, 4892908.979620888 2130831.6305973255, 4891985.6932897195 2130833.044094054))",413685,1,1,0.9324999809265136,77.42424011230469,3.816828918457032,1.1,1823.0,59.20691680908203,3317.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1760808156364491e-06,-0.4834711282198113,-0.11624522081490485,-0.14960513730649305,-0.11559959447123531,-0.47334493421852086,-0.21411169322911883
"POLYGON ((4909527.7686337065 2130808.2632457716, 4909526.583677319 2129887.3801265685, 4910449.842779659 2129886.1991232773, 4910451.015640614 2130807.0803613877, 4909527.7686337065 2130808.2632457716))",413704,1,1,1.2166666984558103,77.55905151367188,3.5312450408935545,1.2699999809265137,889.0,38.09387969970703,2891.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1761818317252393e-06,-0.4834711282198113,-0.4834711282198113,-0.14960513730649305,-0.14960513730649305,-0.47323082096145186,-0.4732933851802776
"POLYGON ((4934454.835865366 2130780.5848192107, 4934453.977445763 2129859.7457159157, 4935377.1926786015 2129858.891828126, 4935378.03900568 2130779.7295713527, 4934454.835865366 2130780.5848192107))",413731,1,1,1.080833339691162,76.3768081665039,4.5916587829589846,1.15,1282.0,47.653114318847656,3166.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1762945313778453e-06,-0.4834711282198113,0.5870408101944861,-0.14960513730649305,-0.11712037025121866,-0.47310350931651035,0.5937767750502816
"POLYGON ((4937224.441244095 2130778.05547533, 4937223.619101799 2129857.220394354, 4938146.830330849 2129856.402848195, 4938147.6403808845 2130777.236626987, 4937224.441244095 2130778.05547533))",413734,2,3,0.94375,75.31745910644531,5.135105895996094,1.05,1641.0,55.49547576904297,3265.6666666666665,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,2.352609635628637e-06,0.8499115468308588,0.6187233310827047,-0.11356820101743226,-0.11105000239039942,0.8557258830433967,0.6254095455861071
"POLYGON ((4891984.278494779 2129912.1215669075, 4891982.865970429 2128991.1992744007, 4892906.176478259 2128989.7902734373, 4892907.576923986 2129910.710318002, 4891984.278494779 2129912.1215669075))",414652,1,1,0.9887499809265136,77.75297546386719,3.458356094360352,1.1199999809265138,1728.0,58.5443000793457,3390.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1760657263886319e-06,-0.4834711282198113,-0.07066037997311997,-0.14960513730649305,-0.11152996012480067,-0.47336197985190237,-0.13026827853944883
"POLYGON ((4893830.873109185 2129909.3111885563, 4893829.484741933 2128988.393372629, 4894752.790780806 2128987.008571828, 4894754.16706973 2129907.9241784224, 4893830.873109185 2129909.3111885563))",414654,1,1,1.1399999618530274,78.24858093261719,2.984809684753418,1.180000114440918,1625.0,56.06606674194336,3010.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1760772042250987e-06,-0.4834711282198113,0.41975265860902655,-0.14960513730649305,-0.08188265226663445,-0.4733490138648103,0.37829319407504897
"POLYGON ((4894754.16706973 2129907.9241784224, 4894752.790780806 2128987.008571828, 4895676.094614231 2128985.6358708874, 4895677.4588249745 2129906.549287453, 4894754.16706973 2129907.9241784224))",414655,3,9,1.1645833015441895,77.75482177734375,3.0782096862792967,1.2100000381469729,1533.0,49.09721374511719,2966.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,3.5282486059243937e-06,2.1832942218815288,-0.19056749807430523,-0.005457392150249848,-0.11434362918454326,2.183791477787022,-0.22371775170481228
"POLYGON ((4897524.035796976 2129903.8358624256, 4897522.695742164 2128982.926768006, 4898445.993075378 2128981.590365778, 4898447.321052439 2129902.49732808, 4897524.035796976 2129903.8358624256))",414658,1,1,1.0824999809265137,77.87114715576172,3.257857131958008,1.190000057220459,1387.0,38.62491226196289,3142.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1760995638623596e-06,-0.4834711282198113,0.7672892161178548,-0.14960513730649305,-0.05980041858330783,-0.47332375520487524,0.7729141462896341
"POLYGON ((4891059.5531990845 2128992.6203756686, 4891058.130885997 2128071.6960500614, 4891981.4557166975 2128070.2772161597, 4891982.865970429 2128991.1992744007, 4891059.5531990845 2128992.6203756686))",415611,1,1,1.0629166603088378,78.47826385498047,3.07820987701416,1.1499999046325684,1584.0,60.967620849609375,3100.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1760448482704715e-06,-0.4834711282198113,-0.09951709169990557,-0.14960513730649305,-0.11181095291561108,-0.47338556490744443,-0.1449861464859195
"POLYGON ((4922451.033406565 2128951.0903689372, 4922450.021035366 2128030.2323045135, 4923373.279759325 2128029.224148553, 4923374.280075533 2128950.0806018896, 4922451.033406565 2128951.0903689372))",415645,3,22,1.3033333778381349,77.53086853027344,4.212174606323242,1.35,1039.0,42.04007339477539,2817.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,3.5286439206566132e-06,2.1832942218815288,0.0,0.22878269372864535,0.0,2.184238046766293,0.0
"POLYGON ((4930760.197252749 2128942.437910795, 4930759.2933727475 2128021.593651401, 4931682.538342381 2128020.694181557, 4931683.430168301 2128941.5370035497, 4930760.197252749 2128942.437910795))",415654,1,1,1.1875,76.82926940917969,4.402994918823242,1.2300000190734863,1227.0,43.66490173339844,3012.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1762499721190129e-06,-0.4834711282198113,-0.4834711282198113,-0.14960513730649305,-0.14960513730649305,-0.4731538458739722,-0.47310350931651035
"POLYGON ((4895674.732596445 2128064.722689056, 4895673.372771642 2127143.809741584, 4896596.698516805 2127142.4534821515, 4896598.046302401 2128063.3642586693, 4895674.732596445 2128064.722689056))",416565,1,1,1.0524999618530273,77.68115234375,3.236861801147461,1.1500000953674316,1755.0,58.806941986083984,3181.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1760583794106015e-06,-0.4834711282198113,0.4368921080451787,-0.14960513730649305,-0.07151361381447835,-0.47337027939708076,0.4436838733235994
"POLYGON ((4944607.826411627 2128009.3695155154, 4944607.104497729 2127088.5450299773, 4945530.342059562 2127087.8278349685, 4945531.0519400695 2128008.6511724945, 4944607.826411627 2128009.3695155154))",416618,1,1,1.0504166603088378,76.24610900878906,4.901105499267578,1.0699999809265135,2194.0,52.388790130615234,3181.0,38,POMCA_256,3,Orinoco,35,Meta,3507,Río Garagoa,248714.0,1.176284878465104e-06,-0.4834711282198113,0.0,-0.14960513730649305,0.0,-0.4731144137707049,0.0
"POLYGON ((4887363.340355146 2127156.558843834, 4887361.874538604 2126235.625721893, 4888285.232679202 2126234.163252033, 4888286.686474611 2127155.094029135, 4887363.340355146 2127156.558843834))",417512,1,1,0.9266666412353516,79.75077819824219,3.3189083099365235,1.0699999809265135,1316.0,53.94143295288086,3322.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759910414479375e-06,-0.4834711282198113,-0.37288925277235757,-0.14960513730649305,-0.14811080560607803,-0.4734463480148229,-0.3633087906519029
"POLYGON ((4910446.335490786 2127123.556828376, 4910445.170159236 2126202.676535294, 4911368.475572365 2126201.5150970193, 4911369.628886255 2127122.3935279157, 4910446.335490786 2127123.556828376))",417537,1,1,1.2133333206176755,78.21522521972656,3.569652557373047,1.2699999809265137,962.0,41.54123306274414,3053.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1761264482155024e-06,-0.4834711282198113,-0.4834711282198113,-0.14960513730649305,-0.14507261685379613,-0.4732933851802776,-0.4733189059481621
"POLYGON ((4886438.514037249 2126237.1002348997, 4886437.038586628 2125316.1649812246, 4887360.411089853 2125314.6928324904, 4887361.874538604 2126235.625721893, 4886438.514037249 2126237.1002348997))",418473,1,1,0.9104166984558104,80.71428680419922,3.353820037841797,1.05,1148.0,44.10902404785156,3427.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759699882393296e-06,-0.4834711282198113,-0.34892481403533504,-0.14960513730649305,-0.1477869657332012,-0.47347013086203843,-0.33944913842824415
"POLYGON ((4887361.874538604 2126235.625721893, 4887360.411089853 2125314.6928324904, 4888283.781232165 2125313.232707593, 4888285.232679202 2126234.163252033, 4887361.874538604 2126235.625721893))",418474,1,1,0.8833333015441894,80.0,3.511885070800781,1.05,1224.0,51.435489654541016,3477.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759760503254516e-06,-0.4834711282198113,-0.3786686967378267,-0.14960513730649305,-0.14818890526113843,-0.4734632828005038,-0.3690723270984112
"POLYGON ((4892901.988648409 2126227.0315445527, 4892900.597207662 2125306.1124352817, 4893823.953591074 2125304.724450197, 4893825.333031011 2126225.641330362, 4892901.988648409 2126227.0315445527))",418480,2,13,1.1208333015441894,78.59195709228516,2.960600280761718,1.159999942779541,1603.0,47.01224136352539,2969.846153846154,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,2.3520227595769706e-06,0.8499115468308588,-0.1595250654403435,0.06661648042787176,-0.13209474986272018,0.8550629159996954,-0.1505955892885289
"POLYGON ((4887360.411089853 2125314.6928324904, 4887358.950008922 2124393.7601752533, 4888282.332133532 2124392.302395441, 4888283.781232165 2125313.232707593, 4887360.411089853 2125314.6928324904))",419424,1,1,0.9104166984558104,79.82865905761719,3.414263916015625,1.0700000762939452,1272.0,45.883602142333984,3415.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759610838292736e-06,-0.4834711282198113,-0.3258474245242962,-0.14960513730649305,-0.14747511286789547,-0.47348018976697065,-0.3164612570848699
"POLYGON ((4888283.781232165 2125313.232707593, 4888282.332133532 2124392.302395441, 4889205.711916432 2124390.8566199997, 4889207.149032924 2125311.784606377, 4888283.781232165 2125313.232707593))",419425,1,1,0.8625,79.84127044677734,3.677326202392578,1.05,1685.0,62.27526092529297,3520.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759670963310477e-06,-0.4834711282198113,-0.31072307148992967,-0.14960513730649305,-0.1394449871461822,-0.47347339771860697,-0.3013821996448927
"POLYGON ((4912290.639675267 2125279.4893457703, 4912289.5020661075 2124358.613228396, 4913212.827760264 2124357.4795165053, 4913213.95339083 2125278.3538101083, 4912290.639675267 2125279.4893457703))",419451,1,1,1.230416679382324,78.10077667236328,3.701709365844727,1.2899999618530271,963.0,32.20643615722656,2870.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1761059858221648e-06,-0.4834711282198113,-0.48347112821981136,-0.14960513730649305,-0.14579337838878026,-0.47331650061049424,-0.47332109903459224
"POLYGON ((4913213.95339083 2125278.3538101083, 4913212.827760264 2124357.4795165053, 4914136.151635427 2124356.357805292, 4914137.265287519 2125277.2302944297, 4913213.95339083 2125278.3538101083))",419452,1,1,1.1579166412353517,78.0666732788086,3.88153190612793,1.25,928.0,36.512882232666016,2958.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1761106570720936e-06,-0.4834711282198113,-0.48347112821981125,-0.14960513730649305,-0.14513654286964012,-0.47331122371301837,-0.4733243471516975
"POLYGON ((4882742.003582579 2124401.229145336, 4882740.485052763 2123480.284704164, 4883663.891140013 2123478.769341923, 4883665.397706166 2124399.7113413243, 4882742.003582579 2124401.229145336))",420374,1,1,0.9908332824707032,81.77570343017578,2.8590627670288087,1.0699999809265135,1239.0,45.188873291015625,3255.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759153340160377e-06,-0.4834711282198113,0.2531635967997364,-0.14960513730649305,-0.11789682831285063,-0.4735318712393102,0.2603021176001615
"POLYGON ((4886435.565523246 2124395.229959591, 4886434.094847132 2123474.2951696264, 4887357.491295841 2123472.827749809, 4887358.950008922 2124393.7601752533, 4886435.565523246 2124395.229959591))",420378,2,2,0.8479166984558105,80.98705291748047,3.427550506591797,1.0300000190734864,1222.0,49.4947509765625,3527.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,2.351880159424945e-06,0.8499115468308588,-0.4834711282198113,-0.13158666916196265,-0.14960513730649305,0.854901827127605,-0.4735093970987755
"POLYGON ((4906749.508618295 2124365.6675207987, 4906748.301095111 2123444.780289541, 4907671.650069655 2123443.57651072, 4907672.845632917 2124364.461802271, 4906749.508618295 2124365.6675207987))",420400,1,2,1.3270833015441894,78.50877380371094,3.5320503234863283,1.329999923706055,1032.0,38.80906295776367,2813.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1760619747266187e-06,-0.4834711282198113,-0.48347112821981125,-0.13158666916196265,-0.14960513730649302,-0.47336621793295336,-0.4733284724024711
"POLYGON ((4909519.513876106 2124362.0863693445, 4909518.342232307 2123441.204899286, 4910441.685459134 2123440.0370664205, 4910442.845143386 2124360.9166546934, 4909519.513876106 2124362.0863693445))",420403,1,1,1.2649999618530274,77.86258697509766,3.5611545562744142,1.3100000381469727,936.0,42.6298942565918,2819.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1760767338865604e-06,-0.4834711282198113,-0.4834711282198113,-0.14960513730649305,-0.14245742433889114,-0.4733495451847533,-0.47332674042636935
"POLYGON ((4885510.6960178325 2123475.774574813, 4885509.215785246 2122554.8376321862, 4886432.626558316 2122553.360610957, 4886434.094847132 2123474.2951696264, 4885510.6960178325 2123475.774574813))",421346,1,1,0.906666660308838,80.6603775024414,3.1646732330322265,1.0600000381469727,1128.0,49.20931243896485,3357.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759190503777436e-06,-0.4834711282198113,-0.20828619431123682,-0.14960513730649305,-0.1425721828053732,-0.47352767303540244,-0.19936904844884304
"POLYGON ((4913211.703953914 2123436.6054577506, 4913210.581971805 2122515.731633466, 4914133.929745677 2122514.6135314684, 4914135.039788138 2123435.4855510984, 4913211.703953914 2123436.6054577506))",421374,1,2,1.2704166412353517,77.71464538574219,3.869804763793945,1.3199999809265135,974.0,33.602901458740234,2907.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1760808020144757e-06,-0.4834711282198113,-0.4834711282198113,-0.13158666916196265,-0.14960513730649305,-0.47334494960664153,-0.473321267570612
"POLYGON ((4879968.700066711 2122563.951055598, 4879967.150691437 2121642.9996336643, 4880890.5880809715 2121641.4533127383, 4880892.125530937 2122562.402234699, 4879968.700066711 2122563.951055598))",422291,1,1,1.1449999809265137,82.88690185546875,2.7797967910766603,1.1200000762939453,1139.0,48.09503555297852,3279.0,285,POMCA_099,2,Magdalena Cauca,23,Medio Magdalena,2306,Río Negro,457211.0,1.175866442019089e-06,-0.4834711282198113,1.8369134706119128,-0.14960513730649305,-0.037757630765791986,-0.4735871022929299,1.8379884108954914
"POLYGON ((4880892.125530937 2122562.402234699, 4880890.5880809715 2121641.4533127383, 4881814.022973398 2121639.9189395118, 4881815.548498217 2122560.865380815, 4880892.125530937 2122562.402234699))",422292,3,8,1.1087499618530274,81.91964721679688,2.6724594116210936,1.1199999809265138,1122.0,43.67621994018555,3148.0,285,POMCA_099,2,Magdalena Cauca,23,Medio Magdalena,2306,Río Negro,457211.0,3.5276185563659266e-06,2.1832942218815288,0.3218623818833288,-0.02347586029478025,-0.10970170444125218,2.1830797396065726,0.3286854135423598
"POLYGON ((4886432.626558316 2122553.360610957, 4886431.160656826 2121632.426283211, 4887354.580973342 2121630.9635928045, 4887356.034950638 2122551.895555783, 4886432.626558316 2122553.360610957))",422298,1,1,0.8054166793823242,80.50161743164062,3.544895553588867,1.0300000190734864,1262.0,47.78066253662109,3617.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759102696845635e-06,-0.4834711282198113,-0.36760702956346836,-0.14960513730649305,-0.14803942506964046,-0.47353759218303626,-0.3580925994702702
"POLYGON ((4887356.034950638 2122551.895555783, 4887354.580973342 2121630.9635928045, 4888277.998928327 2121629.5128489845, 4888279.440981584 2122550.44246651, 4887356.034950638 2122551.895555783))",422299,1,1,0.8383333206176757,80.31745910644531,3.582363510131836,1.05,1475.0,54.01048278808594,3445.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759163320982361e-06,-0.4834711282198113,-0.3728090241882203,-0.14960513730649305,-0.148109721449058,-0.47353074375148274,-0.3632741847089028
"POLYGON ((4884584.312861724 2121635.3875044044, 4884582.825537574 2120714.448619481, 4885506.262540342 2120712.9644389567, 4885507.737959406 2121633.9009203585, 4884584.312861724 2121635.3875044044))",423259,1,1,0.8795833587646484,80.3968276977539,3.2645362854003905,1.05,1285.0,48.84058380126953,3484.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1758831275962722e-06,-0.4834711282198113,0.04042054443864587,-0.14960513730649305,-0.12845917872400223,-0.4735682533592476,0.04834605454977211
"POLYGON ((4885507.737959406 2121633.9009203585, 4885506.262540342 2120712.9644389567, 4886429.697142691 2120711.492186015, 4886431.160656826 2121632.426283211, 4885507.737959406 2121633.9009203585))",423260,1,1,0.8162500381469726,80.66343688964844,3.504056930541992,1.0299999237060546,1353.0,52.84456634521485,3589.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1758892894315225e-06,-0.4834711282198113,-0.08420193761028558,-0.14960513730649305,-0.1341674228675619,-0.47356129261568336,-0.07579275274121457
"POLYGON ((4888277.998928327 2121629.5128489845, 4888276.559223589 2120708.5834622546, 4889199.986740875 2120707.146991127, 4889201.414541146 2121628.0740515967, 4888277.998928327 2121629.5128489845))",423263,1,1,0.93125,79.65465545654297,3.4780155181884767,1.1100000381469726,1855.0,58.18631362915039,3488.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759074769267623e-06,-0.4834711282198113,-0.38795362868525946,-0.14960513730649305,-0.1483143758058285,-0.47354074703383986,-0.37836638377315496
"POLYGON ((4917826.242478194 2121589.3959822487, 4917825.183647581 2120668.5314568994, 4918748.546435589 2120667.476579984, 4918749.593365953 2121588.339397033, 4917826.242478194 2121589.3959822487))",423294,1,1,1.3362500190734865,78.13282775878906,4.090592956542968,1.3300000190734864,1087.0,43.08255386352539,2811.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1760736576767201e-06,-0.4834711282198113,-0.4834711282198113,-0.14960513730649305,-0.14432517008490137,-0.4733530202383661,-0.4733778731832919
"POLYGON ((4880889.053134884 2120720.5046205674, 4880887.520692705 2119799.5561578143, 4881810.97937716 2119798.0267462903, 4881812.499933035 2120718.972728127, 4880889.053134884 2120720.5046205674))",424218,4,12,1.0604166984558103,81.00601196289062,2.7589393615722657,1.109999942779541,1222.0,42.03736877441406,3122.1666666666665,285,POMCA_099,2,Magdalena Cauca,23,Medio Magdalena,2306,Río Negro,457211.0,4.703372558297818e-06,3.5166768969321986,0.48887724583201775,0.04859801228334135,-0.10947518388330876,3.511275280330314,0.495039283732204
"POLYGON ((4887353.129363983 2120710.031860499, 4887351.680122589 2119789.100358494, 4888275.121867396 2119787.6543059465, 4888276.559223589 2120708.5834622546, 4887353.129363983 2120710.031860499))",424225,1,1,0.9566666603088378,80.030029296875,3.2844905853271484,1.1100000381469726,1810.0,55.91923904418945,3418.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.175886620722698e-06,-0.4834711282198113,-0.33542180479368894,-0.14960513730649305,-0.1458155133502608,-0.47356430733402943,-0.3260617703518378
"POLYGON ((4916900.7501525935 2119748.732237432, 4916899.68291495 2118827.866451508, 4917823.071168102 2118826.8031072095, 4917824.12654421 2119747.667165346, 4916900.7501525935 2119748.732237432))",425193,1,1,1.2362500190734864,78.50528717041016,3.826493835449219,1.2600000381469727,985.0,39.705753326416016,2822.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1760395769826211e-06,-0.4834711282198113,-0.48347112821981125,-0.14960513730649305,-0.14569817436029575,-0.4733915196403266,-0.47341173569095407
"POLYGON ((4735857.634029245 2119265.9414011026, 4735854.243721096 2118344.3640087126, 4736778.355733506 2118340.9731078446, 4736781.734153314 2119262.544981372, 4735857.634029245 2119265.9414011026))",425953,1,2,0.7287499904632568,86.89236450195312,1.746750640869141,0.959999942779541,1448.0,44.95185089111328,3668.0,21,POMCA_149,2,Magdalena Cauca,26,Cauca,2615,Río Chinchiná,105459.0,1.1741992778866025e-06,-0.4834711282198113,0.0,-0.13158666916196265,0.0,-0.47547042139095963,0.0
